Unnamed: 0,date,area_name,area_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,new_deaths
13044,2021-03-03,Hammersmith and Fulham,E09000013,-71.0,-30.0,-11.0,-64,-67.0,28.0,0.0
30576,2021-03-03,Greenwich,E09000011,-57.0,-14.0,-25.0,-56,-60.0,24.0,0.0
28628,2021-03-03,Waltham Forest,E09000031,-37.0,-14.0,-19.0,-59,-55.0,22.0,0.0
14992,2021-03-03,Harrow,E09000015,-52.0,-13.0,13.0,-53,-50.0,22.0,0.0
19862,2021-03-03,Lambeth,E09000022,-68.0,-18.0,-11.0,-73,-64.0,28.0,0.0
21810,2021-03-03,Merton,E09000024,-57.0,-20.0,-6.0,-62,-57.0,25.0,0.0
1356,2021-03-03,City of London,E09000001,-93.0,-75.0,-90.0,-84,-74.0,,0.0
10122,2021-03-03,Ealing,E09000009,-45.0,-14.0,12.0,-59,-54.0,22.0,0.0
3304,2021-03-03,Barking and Dagenham,E09000002,-41.0,-10.0,-16.0,-51,-47.0,17.0,0.0
4278,2021-03-03,Barnet,E09000003,-51.0,-17.0,8.0,-59,-57.0,25.0,3.0
20836,2021-03-03,Lewisham,E09000023,-45.0,-6.0,11.0,-61,-60.0,26.0,0.0
11096,2021-03-03,Enfield,E09000010,-46.0,-12.0,-20.0,-56,-49.0,20.0,0.0
29602,2021-03-03,Wandsworth,E09000032,-62.0,-19.0,10.0,-64,-66.0,30.0,0.0
18888,2021-03-03,Islington,E09000019,-79.0,-32.0,-6.0,-73,-73.0,32.0,0.0
14018,2021-03-03,Haringey,E09000014,-54.0,-20.0,-12.0,-62,-60.0,24.0,0.0
5252,2021-03-03,Bexley,E09000004,-53.0,-13.0,5.0,-63,-54.0,22.0,0.0
6226,2021-03-03,Brent,E09000005,-48.0,-8.0,17.0,-56,-52.0,21.0,0.0
22784,2021-03-03,Newham,E09000025,-60.0,-19.0,79.0,-58,-51.0,21.0,0.0
9148,2021-03-03,Croydon,E09000008,-55.0,-12.0,2.0,-62,-51.0,23.0,0.0
32524,2021-03-03,Kingston upon Thames,E09000021,-66.0,-24.0,,-64,-61.0,26.0,0.0
31550,2021-03-03,Kensington and Chelsea,E09000020,-77.0,-16.0,-17.0,-70,-66.0,26.0,0.0
7200,2021-03-03,Bromley,E09000006,-53.0,-13.0,-10.0,-64,-61.0,26.0,0.0
27654,2021-03-03,Tower Hamlets,E09000030,-72.0,-31.0,-42.0,-70,-68.0,28.0,0.0
27653,2021-03-02,Tower Hamlets,E09000030,-69.0,-22.0,-20.0,-69,-69.0,27.0,0.0
7199,2021-03-02,Bromley,E09000006,-48.0,-7.0,27.0,-62,-61.0,24.0,1.0
15965,2021-03-02,Havering,E09000016,-48.0,-11.0,4.0,-52,-52.0,20.0,0.0
29601,2021-03-02,Wandsworth,E09000032,-58.0,-14.0,46.0,-62,-67.0,29.0,0.0
13043,2021-03-02,Hammersmith and Fulham,E09000013,-70.0,-27.0,18.0,-64,-68.0,26.0,0.0
30575,2021-03-02,Greenwich,E09000011,-52.0,-11.0,11.0,-53,-61.0,22.0,0.0
8173,2021-03-02,Camden,E09000007,-82.0,-38.0,0.0,-77,-70.0,28.0,0.0
19861,2021-03-02,Lambeth,E09000022,-65.0,-15.0,16.0,-71,-63.0,27.0,1.0
11095,2021-03-02,Enfield,E09000010,-42.0,-10.0,18.0,-55,-49.0,19.0,1.0
5251,2021-03-02,Bexley,E09000004,-49.0,-8.0,48.0,-64,-54.0,21.0,0.0
9147,2021-03-02,Croydon,E09000008,-50.0,-3.0,44.0,-62,-53.0,21.0,0.0
22783,2021-03-02,Newham,E09000025,-52.0,-12.0,143.0,-57,-53.0,19.0,1.0
18887,2021-03-02,Islington,E09000019,-76.0,-29.0,31.0,-74,-73.0,29.0,1.0
1355,2021-03-02,City of London,E09000001,-92.0,-73.0,-88.0,-83,-73.0,,0.0
3303,2021-03-02,Barking and Dagenham,E09000002,-35.0,-10.0,36.0,-48,-49.0,17.0,0.0
4277,2021-03-02,Barnet,E09000003,-47.0,-12.0,70.0,-58,-57.0,23.0,3.0
14017,2021-03-02,Haringey,E09000014,-49.0,-14.0,35.0,-60,-62.0,23.0,0.0
10121,2021-03-02,Ealing,E09000009,-42.0,-10.0,59.0,-59,-53.0,21.0,0.0
6225,2021-03-02,Brent,E09000005,-45.0,-7.0,73.0,-56,-51.0,19.0,0.0
31549,2021-03-02,Kensington and Chelsea,E09000020,-73.0,-10.0,3.0,-70,-66.0,24.0,0.0
20835,2021-03-02,Lewisham,E09000023,-42.0,-2.0,63.0,-60,-62.0,25.0,1.0
26679,2021-03-02,Sutton,E09000029,-45.0,-12.0,57.0,-65,-59.0,22.0,2.0
32523,2021-03-02,Kingston upon Thames,E09000021,-63.0,-18.0,,-62,-61.0,24.0,0.0
12069,2021-03-02,Hackney,E09000012,-63.0,-11.0,52.0,-65,-62.0,24.0,0.0
21809,2021-03-02,Merton,E09000024,-55.0,-15.0,34.0,-60,-58.0,24.0,0.0
14991,2021-03-02,Harrow,E09000015,-49.0,-10.0,62.0,-54,-47.0,21.0,2.0
2329,2021-03-02,Westminster,E09000033,-88.0,-46.0,-52.0,-78,-70.0,26.0,0.0
23757,2021-03-02,Redbridge,E09000026,-45.0,-5.0,13.0,-61,-59.0,20.0,1.0
24731,2021-03-02,Richmond upon Thames,E09000027,-57.0,-8.0,44.0,-66,-68.0,26.0,0.0
16939,2021-03-02,Hillingdon,E09000017,-46.0,-9.0,63.0,-72,-51.0,20.0,0.0
25705,2021-03-02,Southwark,E09000028,-62.0,-19.0,-7.0,-68,-63.0,26.0,0.0
17913,2021-03-02,Hounslow,E09000018,-45.0,-10.0,53.0,-56,-51.0,20.0,0.0
28627,2021-03-02,Waltham Forest,E09000031,-34.0,-10.0,26.0,-59,-57.0,21.0,0.0
2328,2021-03-01,Westminster,E09000033,-88.0,-44.0,-48.0,-77,-70.0,26.0,0.0
1354,2021-03-01,City of London,E09000001,-92.0,-73.0,-88.0,-83,-72.0,,0.0
27652,2021-03-01,Tower Hamlets,E09000030,-67.0,-23.0,-17.0,-65,-70.0,26.0,0.0
25704,2021-03-01,Southwark,E09000028,-61.0,-19.0,3.0,-67,-62.0,25.0,0.0
11094,2021-03-01,Enfield,E09000010,-38.0,-9.0,32.0,-54,-49.0,18.0,0.0
18886,2021-03-01,Islington,E09000019,-74.0,-28.0,29.0,-70,-73.0,28.0,1.0
17912,2021-03-01,Hounslow,E09000018,-41.0,-5.0,56.0,-54,-50.0,19.0,1.0
14016,2021-03-01,Haringey,E09000014,-47.0,-16.0,40.0,-59,-60.0,22.0,0.0
9146,2021-03-01,Croydon,E09000008,-50.0,-6.0,63.0,-58,-51.0,20.0,0.0
7198,2021-03-01,Bromley,E09000006,-48.0,-9.0,28.0,-63,-61.0,23.0,0.0
20834,2021-03-01,Lewisham,E09000023,-40.0,-7.0,62.0,-59,-62.0,24.0,2.0
16938,2021-03-01,Hillingdon,E09000017,-44.0,-8.0,86.0,-73,-50.0,19.0,1.0
15964,2021-03-01,Havering,E09000016,-47.0,-13.0,-2.0,-51,-51.0,19.0,1.0
14990,2021-03-01,Harrow,E09000015,-46.0,-5.0,89.0,-55,-49.0,20.0,0.0
6224,2021-03-01,Brent,E09000005,-44.0,-1.0,99.0,-54,-52.0,19.0,1.0
5250,2021-03-01,Bexley,E09000004,-47.0,-8.0,54.0,-61,-53.0,20.0,1.0
28626,2021-03-01,Waltham Forest,E09000031,-28.0,-7.0,34.0,-55,-56.0,20.0,1.0
24730,2021-03-01,Richmond upon Thames,E09000027,-56.0,-7.0,54.0,-65,-68.0,25.0,2.0
23756,2021-03-01,Redbridge,E09000026,-42.0,-11.0,24.0,-59,-57.0,20.0,0.0
21808,2021-03-01,Merton,E09000024,-52.0,-13.0,40.0,-59,-57.0,22.0,0.0
26678,2021-03-01,Sutton,E09000029,-41.0,-10.0,60.0,-66,-58.0,21.0,3.0
19860,2021-03-01,Lambeth,E09000022,-62.0,-15.0,21.0,-70,-63.0,26.0,0.0
31548,2021-03-01,Kensington and Chelsea,E09000020,-74.0,-9.0,12.0,-68,-67.0,24.0,1.0
30574,2021-03-01,Greenwich,E09000011,-49.0,-10.0,10.0,-52,-61.0,22.0,0.0
13042,2021-03-01,Hammersmith and Fulham,E09000013,-69.0,-28.0,31.0,-62,-67.0,26.0,0.0
22782,2021-03-01,Newham,E09000025,-52.0,-10.0,164.0,-53,-52.0,19.0,2.0
4276,2021-03-01,Barnet,E09000003,-47.0,-8.0,75.0,-59,-56.0,22.0,0.0
3302,2021-03-01,Barking and Dagenham,E09000002,-34.0,-8.0,33.0,-47,-49.0,16.0,0.0
29600,2021-03-01,Wandsworth,E09000032,-58.0,-14.0,51.0,-64,-67.0,28.0,0.0
32522,2021-03-01,Kingston upon Thames,E09000021,-61.0,-17.0,,-63,-62.0,24.0,0.0
8172,2021-03-01,Camden,E09000007,-81.0,-41.0,17.0,-76,-70.0,27.0,1.0
12068,2021-03-01,Hackney,E09000012,-62.0,-10.0,65.0,-65,-62.0,23.0,1.0
10120,2021-03-01,Ealing,E09000009,-39.0,-8.0,85.0,-56,-53.0,20.0,1.0
14989,2021-02-28,Harrow,E09000015,-57.0,-10.0,114.0,-45,-15.0,9.0,0.0
22781,2021-02-28,Newham,E09000025,-60.0,-17.0,152.0,-53,-29.0,9.0,2.0
21807,2021-02-28,Merton,E09000024,-59.0,-21.0,39.0,-59,-29.0,11.0,0.0
20833,2021-02-28,Lewisham,E09000023,-53.0,-7.0,67.0,-55,-31.0,11.0,0.0
28625,2021-02-28,Waltham Forest,E09000031,-43.0,-10.0,62.0,-57,-35.0,10.0,1.0
27651,2021-02-28,Tower Hamlets,E09000030,-64.0,-37.0,-11.0,-60,-37.0,11.0,0.0
10119,2021-02-28,Ealing,E09000009,-51.0,-7.0,67.0,-57,-33.0,10.0,0.0
23755,2021-02-28,Redbridge,E09000026,-49.0,-12.0,35.0,-54,-29.0,9.0,0.0
31547,2021-02-28,Kensington and Chelsea,E09000020,-79.0,-12.0,13.0,-71,-38.0,12.0,0.0
13041,2021-02-28,Hammersmith and Fulham,E09000013,-75.0,-30.0,48.0,-66,-41.0,11.0,0.0
5249,2021-02-28,Bexley,E09000004,-57.0,-13.0,51.0,-52,-25.0,10.0,1.0
4275,2021-02-28,Barnet,E09000003,-57.0,-15.0,78.0,-55,-32.0,11.0,0.0
3301,2021-02-28,Barking and Dagenham,E09000002,-44.0,-11.0,60.0,-48,-31.0,9.0,0.0
32521,2021-02-28,Kingston upon Thames,E09000021,-69.0,-22.0,96.0,-50,-35.0,11.0,0.0
12067,2021-02-28,Hackney,E09000012,-67.0,-12.0,58.0,-61,-29.0,11.0,0.0
6223,2021-02-28,Brent,E09000005,-59.0,-6.0,73.0,-53,-35.0,10.0,1.0
2327,2021-02-28,Westminster,E09000033,-89.0,-47.0,-54.0,-79,-45.0,12.0,0.0
1353,2021-02-28,City of London,E09000001,-86.0,-67.0,-82.0,-77,,,0.0
18885,2021-02-28,Islington,E09000019,-75.0,-22.0,71.0,-71,-37.0,12.0,0.0
17911,2021-02-28,Hounslow,E09000018,-49.0,-13.0,43.0,-52,-30.0,10.0,0.0
14015,2021-02-28,Haringey,E09000014,-57.0,-20.0,22.0,-58,-42.0,11.0,0.0
9145,2021-02-28,Croydon,E09000008,-62.0,-10.0,59.0,-58,-23.0,10.0,0.0
16937,2021-02-28,Hillingdon,E09000017,-49.0,-14.0,126.0,-71,-27.0,10.0,2.0
7197,2021-02-28,Bromley,E09000006,-58.0,-10.0,30.0,-52,-25.0,11.0,0.0
26677,2021-02-28,Sutton,E09000029,-54.0,-16.0,60.0,-56,-33.0,10.0,0.0
24729,2021-02-28,Richmond upon Thames,E09000027,-58.0,-7.0,52.0,-59,-37.0,11.0,0.0
25703,2021-02-28,Southwark,E09000028,-65.0,-20.0,15.0,-65,-32.0,11.0,0.0
8171,2021-02-28,Camden,E09000007,-79.0,-40.0,23.0,-76,-39.0,12.0,0.0
11093,2021-02-28,Enfield,E09000010,-52.0,-12.0,24.0,-48,-27.0,9.0,0.0
19859,2021-02-28,Lambeth,E09000022,-68.0,-18.0,15.0,-65,-33.0,12.0,1.0
29599,2021-02-28,Wandsworth,E09000032,-61.0,-26.0,48.0,-61,-30.0,12.0,0.0
15963,2021-02-28,Havering,E09000016,-57.0,-15.0,54.0,-39,-20.0,10.0,0.0
30573,2021-02-28,Greenwich,E09000011,-62.0,-13.0,13.0,-50,-34.0,10.0,2.0
21806,2021-02-27,Merton,E09000024,-55.0,-9.0,79.0,-56,-28.0,12.0,1.0
27650,2021-02-27,Tower Hamlets,E09000030,-59.0,-15.0,18.0,-55,-34.0,12.0,1.0
9144,2021-02-27,Croydon,E09000008,-57.0,-3.0,119.0,-56,-25.0,12.0,0.0
20832,2021-02-27,Lewisham,E09000023,-46.0,3.0,104.0,-50,-31.0,13.0,1.0
7196,2021-02-27,Bromley,E09000006,-55.0,-4.0,61.0,-54,-27.0,13.0,1.0
11092,2021-02-27,Enfield,E09000010,-46.0,-5.0,77.0,-47,-26.0,11.0,0.0
10118,2021-02-27,Ealing,E09000009,-47.0,-3.0,130.0,-51,-33.0,12.0,0.0
12066,2021-02-27,Hackney,E09000012,-66.0,1.0,116.0,-60,-32.0,11.0,0.0
22780,2021-02-27,Newham,E09000025,-61.0,-11.0,211.0,-53,-29.0,10.0,0.0
6222,2021-02-27,Brent,E09000005,-55.0,-2.0,141.0,-47,-33.0,11.0,1.0
28624,2021-02-27,Waltham Forest,E09000031,-39.0,-3.0,58.0,-50,-34.0,12.0,0.0
8170,2021-02-27,Camden,E09000007,-78.0,-33.0,47.0,-73,-36.0,13.0,0.0
5248,2021-02-27,Bexley,E09000004,-54.0,-3.0,94.0,-57,-21.0,12.0,0.0
25702,2021-02-27,Southwark,E09000028,-62.0,-14.0,36.0,-61,-32.0,12.0,0.0
24728,2021-02-27,Richmond upon Thames,E09000027,-55.0,5.0,92.0,-52,-33.0,13.0,0.0
23754,2021-02-27,Redbridge,E09000026,-45.0,-4.0,71.0,-49,-28.0,11.0,0.0
26676,2021-02-27,Sutton,E09000029,-50.0,-11.0,94.0,-58,-31.0,12.0,0.0
13040,2021-02-27,Hammersmith and Fulham,E09000013,-76.0,-19.0,87.0,-63,-42.0,13.0,0.0
30572,2021-02-27,Greenwich,E09000011,-56.0,-3.0,42.0,-44,-32.0,12.0,1.0
31546,2021-02-27,Kensington and Chelsea,E09000020,-78.0,-5.0,26.0,-68,-38.0,12.0,0.0
32520,2021-02-27,Kingston upon Thames,E09000021,-65.0,-10.0,123.0,-55,-31.0,13.0,0.0
4274,2021-02-27,Barnet,E09000003,-51.0,-4.0,131.0,-53,-31.0,12.0,0.0
1352,2021-02-27,City of London,E09000001,-88.0,-49.0,-76.0,-74,,,0.0
3300,2021-02-27,Barking and Dagenham,E09000002,-38.0,-4.0,94.0,-41,-27.0,10.0,1.0
17910,2021-02-27,Hounslow,E09000018,-47.0,1.0,82.0,-47,-28.0,11.0,1.0
15962,2021-02-27,Havering,E09000016,-56.0,-11.0,57.0,-41,-21.0,12.0,2.0
18884,2021-02-27,Islington,E09000019,-75.0,-8.0,100.0,-64,-35.0,13.0,0.0
14988,2021-02-27,Harrow,E09000015,-54.0,-1.0,199.0,-45,-17.0,11.0,0.0
2326,2021-02-27,Westminster,E09000033,-90.0,-42.0,-38.0,-77,-42.0,13.0,0.0
14014,2021-02-27,Haringey,E09000014,-50.0,-11.0,75.0,-54,-42.0,12.0,0.0
19858,2021-02-27,Lambeth,E09000022,-66.0,-7.0,34.0,-62,-34.0,13.0,0.0
16936,2021-02-27,Hillingdon,E09000017,-47.0,-8.0,173.0,-71,-24.0,11.0,2.0
29598,2021-02-27,Wandsworth,E09000032,-60.0,-6.0,101.0,-58,-32.0,13.0,0.0
14013,2021-02-26,Haringey,E09000014,-45.0,-4.0,94.0,-56,-59.0,22.0,0.0
1351,2021-02-26,City of London,E09000001,-93.0,-69.0,-85.0,-81,-70.0,,0.0
28623,2021-02-26,Waltham Forest,E09000031,-32.0,-2.0,87.0,-53,-54.0,21.0,1.0
26675,2021-02-26,Sutton,E09000029,-45.0,-7.0,103.0,-63,-57.0,22.0,1.0
32519,2021-02-26,Kingston upon Thames,E09000021,-61.0,-10.0,,-58,-59.0,24.0,1.0
9143,2021-02-26,Croydon,E09000008,-52.0,2.0,97.0,-57,-51.0,22.0,1.0
27649,2021-02-26,Tower Hamlets,E09000030,-67.0,-12.0,4.0,-64,-67.0,26.0,0.0
14987,2021-02-26,Harrow,E09000015,-50.0,1.0,144.0,-53,-49.0,21.0,0.0
16935,2021-02-26,Hillingdon,E09000017,-45.0,-2.0,113.0,-71,-49.0,20.0,0.0
25701,2021-02-26,Southwark,E09000028,-62.0,-8.0,23.0,-64,-61.0,25.0,0.0
5247,2021-02-26,Bexley,E09000004,-50.0,0.0,112.0,-60,-51.0,21.0,0.0
6221,2021-02-26,Brent,E09000005,-47.0,5.0,139.0,-51,-51.0,20.0,0.0
22779,2021-02-26,Newham,E09000025,-53.0,-4.0,260.0,-53,-50.0,19.0,1.0
13039,2021-02-26,Hammersmith and Fulham,E09000013,-71.0,-19.0,55.0,-63,-65.0,26.0,0.0
19857,2021-02-26,Lambeth,E09000022,-65.0,-3.0,57.0,-68,-63.0,27.0,1.0
11091,2021-02-26,Enfield,E09000010,-40.0,-2.0,65.0,-50,-47.0,19.0,0.0
12065,2021-02-26,Hackney,E09000012,-65.0,7.0,114.0,-61,-61.0,23.0,0.0
29597,2021-02-26,Wandsworth,E09000032,-57.0,-2.0,94.0,-59,-63.0,28.0,2.0
23753,2021-02-26,Redbridge,E09000026,-41.0,-4.0,81.0,-55,-55.0,20.0,1.0
7195,2021-02-26,Bromley,E09000006,-50.0,2.0,72.0,-58,-59.0,24.0,2.0
18883,2021-02-26,Islington,E09000019,-77.0,-16.0,92.0,-73,-71.0,29.0,0.0
2325,2021-02-26,Westminster,E09000033,-89.0,-42.0,-45.0,-78,-67.0,25.0,0.0
31545,2021-02-26,Kensington and Chelsea,E09000020,-75.0,-4.0,25.0,-67,-63.0,24.0,0.0
8169,2021-02-26,Camden,E09000007,-82.0,-30.0,41.0,-75,-67.0,27.0,0.0
30571,2021-02-26,Greenwich,E09000011,-53.0,0.0,60.0,-47,-58.0,22.0,0.0
15961,2021-02-26,Havering,E09000016,-49.0,-6.0,94.0,-46,-50.0,20.0,1.0
17909,2021-02-26,Hounslow,E09000018,-43.0,-1.0,92.0,-53,-49.0,19.0,1.0
3299,2021-02-26,Barking and Dagenham,E09000002,-33.0,4.0,104.0,-44,-45.0,16.0,0.0
10117,2021-02-26,Ealing,E09000009,-42.0,-3.0,111.0,-58,-52.0,21.0,1.0
21805,2021-02-26,Merton,E09000024,-54.0,-5.0,60.0,-58,-54.0,23.0,0.0
24727,2021-02-26,Richmond upon Thames,E09000027,-55.0,4.0,108.0,-61,-66.0,25.0,0.0
4273,2021-02-26,Barnet,E09000003,-47.0,-5.0,134.0,-54,-55.0,22.0,0.0
20831,2021-02-26,Lewisham,E09000023,-40.0,10.0,118.0,-53,-60.0,25.0,1.0
14986,2021-02-25,Harrow,E09000015,-51.0,-8.0,51.0,-59,-50.0,22.0,0.0
22778,2021-02-25,Newham,E09000025,-58.0,-13.0,129.0,-60,-53.0,21.0,1.0
13038,2021-02-25,Hammersmith and Fulham,E09000013,-71.0,-24.0,8.0,-65,-67.0,28.0,0.0
32518,2021-02-25,Kingston upon Thames,E09000021,-66.0,-18.0,,-64,-62.0,26.0,2.0
9142,2021-02-25,Croydon,E09000008,-53.0,-4.0,41.0,-62,-52.0,23.0,2.0
16934,2021-02-25,Hillingdon,E09000017,-48.0,-6.0,58.0,-72,-52.0,21.0,1.0
25700,2021-02-25,Southwark,E09000028,-66.0,-21.0,-11.0,-70,-62.0,28.0,0.0
1350,2021-02-25,City of London,E09000001,-93.0,-74.0,-90.0,-85,-72.0,,0.0
12064,2021-02-25,Hackney,E09000012,-65.0,-6.0,46.0,-65,-62.0,26.0,1.0
20830,2021-02-25,Lewisham,E09000023,-45.0,2.0,60.0,-60,-63.0,26.0,0.0
21804,2021-02-25,Merton,E09000024,-56.0,-17.0,11.0,-63,-59.0,25.0,1.0
3298,2021-02-25,Barking and Dagenham,E09000002,-39.0,-7.0,33.0,-49,-48.0,17.0,0.0
30570,2021-02-25,Greenwich,E09000011,-53.0,-9.0,3.0,-56,-62.0,24.0,0.0
8168,2021-02-25,Camden,E09000007,-83.0,-38.0,-10.0,-78,-70.0,29.0,0.0
7194,2021-02-25,Bromley,E09000006,-53.0,-9.0,20.0,-66,-61.0,26.0,0.0
23752,2021-02-25,Redbridge,E09000026,-45.0,-14.0,5.0,-62,-57.0,22.0,0.0
18882,2021-02-25,Islington,E09000019,-79.0,-25.0,25.0,-73,-73.0,30.0,0.0
28622,2021-02-25,Waltham Forest,E09000031,-34.0,-7.0,27.0,-58,-56.0,22.0,0.0
19856,2021-02-25,Lambeth,E09000022,-67.0,-13.0,11.0,-72,-65.0,29.0,1.0
31544,2021-02-25,Kensington and Chelsea,E09000020,-76.0,-10.0,-6.0,-69,-66.0,26.0,1.0
14012,2021-02-25,Haringey,E09000014,-51.0,-14.0,25.0,-60,-60.0,24.0,1.0
27648,2021-02-25,Tower Hamlets,E09000030,-71.0,-24.0,-25.0,-69,-69.0,29.0,0.0
17908,2021-02-25,Hounslow,E09000018,-45.0,-8.0,25.0,-57,-51.0,21.0,0.0
26674,2021-02-25,Sutton,E09000029,-48.0,-11.0,25.0,-67,-59.0,23.0,1.0
15960,2021-02-25,Havering,E09000016,-51.0,-8.0,4.0,-52,-51.0,21.0,2.0
24726,2021-02-25,Richmond upon Thames,E09000027,-60.0,-5.0,39.0,-67,-69.0,28.0,1.0
5246,2021-02-25,Bexley,E09000004,-51.0,-5.0,31.0,-63,-53.0,22.0,0.0
4272,2021-02-25,Barnet,E09000003,-49.0,-10.0,58.0,-60,-56.0,24.0,0.0
10116,2021-02-25,Ealing,E09000009,-43.0,-7.0,49.0,-60,-54.0,22.0,1.0
2324,2021-02-25,Westminster,E09000033,-90.0,-48.0,-58.0,-79,-69.0,28.0,1.0
29596,2021-02-25,Wandsworth,E09000032,-60.0,-11.0,32.0,-63,-67.0,31.0,0.0
11090,2021-02-25,Enfield,E09000010,-44.0,-7.0,10.0,-54,-50.0,20.0,1.0
6220,2021-02-25,Brent,E09000005,-46.0,-4.0,63.0,-56,-53.0,20.0,1.0
11089,2021-02-24,Enfield,E09000010,-44.0,-9.0,44.0,-55,-49.0,20.0,0.0
20829,2021-02-24,Lewisham,E09000023,-42.0,1.0,83.0,-59,-60.0,26.0,0.0
24725,2021-02-24,Richmond upon Thames,E09000027,-57.0,-10.0,55.0,-66,-69.0,28.0,1.0
12063,2021-02-24,Hackney,E09000012,-63.0,-5.0,67.0,-66,-61.0,25.0,0.0
29595,2021-02-24,Wandsworth,E09000032,-58.0,-14.0,55.0,-63,-66.0,30.0,0.0
21803,2021-02-24,Merton,E09000024,-54.0,-18.0,41.0,-61,-57.0,24.0,2.0
32517,2021-02-24,Kingston upon Thames,E09000021,-65.0,-21.0,,-64,-61.0,25.0,0.0
3297,2021-02-24,Barking and Dagenham,E09000002,-38.0,-4.0,59.0,-52,-47.0,17.0,0.0
17907,2021-02-24,Hounslow,E09000018,-44.0,-10.0,61.0,-55,-49.0,21.0,2.0
15959,2021-02-24,Havering,E09000016,-48.0,-15.0,31.0,-53,-52.0,21.0,1.0
31543,2021-02-24,Kensington and Chelsea,E09000020,-74.0,-11.0,10.0,-68,-65.0,25.0,0.0
30569,2021-02-24,Greenwich,E09000011,-52.0,-7.0,30.0,-54,-60.0,23.0,0.0
8167,2021-02-24,Camden,E09000007,-82.0,-39.0,18.0,-77,-69.0,28.0,0.0
14985,2021-02-24,Harrow,E09000015,-50.0,-9.0,76.0,-55,-49.0,22.0,1.0
2323,2021-02-24,Westminster,E09000033,-89.0,-46.0,-49.0,-79,-69.0,26.0,0.0
7193,2021-02-24,Bromley,E09000006,-50.0,-10.0,39.0,-63,-61.0,25.0,1.0
13037,2021-02-24,Hammersmith and Fulham,E09000013,-70.0,-26.0,27.0,-65,-67.0,27.0,0.0
6219,2021-02-24,Brent,E09000005,-46.0,-4.0,95.0,-55,-52.0,20.0,2.0
23751,2021-02-24,Redbridge,E09000026,-46.0,-7.0,48.0,-59,-57.0,21.0,0.0
26673,2021-02-24,Sutton,E09000029,-47.0,-11.0,65.0,-66,-58.0,23.0,0.0
22777,2021-02-24,Newham,E09000025,-56.0,-13.0,190.0,-57,-51.0,20.0,0.0
28621,2021-02-24,Waltham Forest,E09000031,-32.0,-8.0,49.0,-58,-55.0,21.0,1.0
18881,2021-02-24,Islington,E09000019,-77.0,-28.0,47.0,-73,-72.0,30.0,2.0
10115,2021-02-24,Ealing,E09000009,-42.0,-11.0,70.0,-60,-55.0,21.0,1.0
4271,2021-02-24,Barnet,E09000003,-47.0,-12.0,73.0,-59,-57.0,24.0,3.0
19855,2021-02-24,Lambeth,E09000022,-65.0,-13.0,26.0,-73,-64.0,28.0,1.0
9141,2021-02-24,Croydon,E09000008,-51.0,-9.0,58.0,-61,-52.0,22.0,1.0
14011,2021-02-24,Haringey,E09000014,-50.0,-14.0,35.0,-62,-60.0,23.0,0.0
16933,2021-02-24,Hillingdon,E09000017,-49.0,-11.0,72.0,-73,-51.0,21.0,1.0
27647,2021-02-24,Tower Hamlets,E09000030,-69.0,-23.0,-7.0,-67,-68.0,28.0,0.0
1349,2021-02-24,City of London,E09000001,-92.0,-72.0,-87.0,-84,-74.0,,0.0
5245,2021-02-24,Bexley,E09000004,-50.0,-9.0,79.0,-61,-54.0,22.0,1.0
25699,2021-02-24,Southwark,E09000028,-63.0,-21.0,7.0,-68,-63.0,27.0,0.0
23750,2021-02-23,Redbridge,E09000026,-43.0,-4.0,50.0,-59,-59.0,21.0,4.0
13036,2021-02-23,Hammersmith and Fulham,E09000013,-69.0,-23.0,29.0,-63,-68.0,26.0,1.0
7192,2021-02-23,Bromley,E09000006,-50.0,-6.0,42.0,-64,-62.0,25.0,0.0
32516,2021-02-23,Kingston upon Thames,E09000021,-63.0,-21.0,,-64,-62.0,25.0,0.0
2322,2021-02-23,Westminster,E09000033,-88.0,-46.0,-46.0,-78,-70.0,26.0,1.0
28620,2021-02-23,Waltham Forest,E09000031,-36.0,-9.0,57.0,-58,-57.0,21.0,0.0
14984,2021-02-23,Harrow,E09000015,-47.0,-8.0,92.0,-54,-48.0,21.0,0.0
18880,2021-02-23,Islington,E09000019,-76.0,-28.0,43.0,-74,-73.0,29.0,0.0
8166,2021-02-23,Camden,E09000007,-81.0,-35.0,14.0,-77,-70.0,27.0,0.0
5244,2021-02-23,Bexley,E09000004,-48.0,-9.0,69.0,-63,-55.0,21.0,0.0
21802,2021-02-23,Merton,E09000024,-54.0,-15.0,42.0,-59,-59.0,24.0,0.0
25698,2021-02-23,Southwark,E09000028,-62.0,-22.0,9.0,-68,-63.0,26.0,1.0
4270,2021-02-23,Barnet,E09000003,-47.0,-13.0,99.0,-56,-57.0,23.0,1.0
19854,2021-02-23,Lambeth,E09000022,-64.0,-15.0,30.0,-71,-64.0,27.0,1.0
24724,2021-02-23,Richmond upon Thames,E09000027,-57.0,-10.0,64.0,-65,-69.0,27.0,0.0
1348,2021-02-23,City of London,E09000001,-93.0,-73.0,-87.0,-83,-72.0,,0.0
26672,2021-02-23,Sutton,E09000029,-45.0,-15.0,59.0,-65,-60.0,22.0,1.0
